p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
FADS2.1 3.0653180790898e-21 0.326884686588649 0.983 0.936 8.1206406551247e-17 4 FADS2
DCLK1.2 3.09557069970036e-21 0.330322106724671 0.805 0.6 8.2007858976462e-17 4 DCLK1
RPS27AP5.3 3.09895437791375e-21 -0.413340096101653 0.993 0.984 8.20974993796912e-17 4 RPS27AP5
UQCRH.2 3.16069459133712e-21 -0.333527174201631 0.99 0.995 8.37331211137029e-17 4 UQCRH
BSG.1 3.59690398605307e-21 0.331163444693593 0.983 0.932 9.52891803985179e-17 4 BSG
KIAA1549L.1 3.76475447694832e-21 0.352118291037965 0.875 0.715 9.97358756033148e-17 4 KIAA1549L
RPS16.3 3.76784095273397e-21 -0.379204959585499 0.997 1 9.98176425198283e-17 4 RPS16
TRMT112.1 3.92398754326128e-21 -0.327284203022949 0.987 0.994 1.03954277996078e-16 4 TRMT112
TMEM59.1 4.54179578913115e-21 0.280006940128498 1 0.997 1.20321254045662e-16 4 TMEM59
COX8A.2 5.12091092865996e-21 -0.276027491779351 1 1 1.3566317232206e-16 4 COX8A
SNHG29.3 5.13392363468228e-21 -0.378246925259569 0.939 0.966 1.36007904930003e-16 4 SNHG29
RPS27L.3 5.344155168915e-21 -0.420865289894789 0.926 0.958 1.41577358734896e-16 4 RPS27L
NENF.1 6.1536051898536e-21 0.308348070846071 0.997 0.992 1.63021308689602e-16 4 NENF
RPS10-NUDT3.2 7.13786953763342e-21 -0.344854003545658 0.923 0.979 1.89096439790984e-16 4 RPS10-NUDT3
RN7SK.1 7.28639856078362e-21 0.322799281197329 0.835 0.674 1.9303127067228e-16 4 RN7SK
VOPP1.1 8.51843097711325e-21 0.328648787082688 0.966 0.942 2.25670273445684e-16 4 VOPP1
PLEC 9.01908045878025e-21 0.324470754862086 0.811 0.63 2.38933479514006e-16 4 PLEC
SNRPD2.1 1.34696045972144e-20 -0.3360190023427 0.956 0.988 3.56836764989404e-16 4 SNRPD2
TMPRSS6.1 1.47516753751692e-20 0.286623032252717 0.663 0.418 3.90801384038983e-16 4 TMPRSS6
PHPT1.2 1.58542166218596e-20 -0.313616010301831 0.997 0.999 4.20009906746304e-16 4 PHPT1
CADM1.2 1.58740535755396e-20 0.324712343304746 0.997 0.98 4.20535427323194e-16 4 CADM1
SERINC1.1 1.94652839957272e-20 0.284699801604595 0.997 0.996 5.15674303614805e-16 4 SERINC1
HSPE1.1 2.22951570231047e-20 -0.365245235892402 0.892 0.961 5.90643299856089e-16 4 HSPE1
ATP6V1G1.1 2.26985276639732e-20 -0.319813036107836 0.997 0.998 6.01329394873977e-16 4 ATP6V1G1
RPL18A.3 2.30312334766069e-20 -0.414212434804566 0.99 0.99 6.10143437262271e-16 4 RPL18A
SVIP.1 2.76903525647027e-20 -0.357943157477128 0.879 0.942 7.33572820144104e-16 4 SVIP
STRA6.1 2.94934042608869e-20 0.348532658671623 0.778 0.575 7.81339265679417e-16 4 STRA6
MDGA2.3 3.29753783733033e-20 -0.440434197286376 1 0.996 8.7358372386555e-16 4 MDGA2
NDUFA3.1 5.17895721335523e-20 -0.294743985817255 0.997 0.999 1.37200934496207e-15 4 NDUFA3
COX6A1.1 6.02524605559307e-20 -0.312997150905378 0.98 0.997 1.59620818504772e-15 4 COX6A1
RPL21P75.3 6.06949887664701e-20 -0.410339506964151 0.795 0.844 1.60793164240133e-15 4 RPL21P75
PRNP.1 6.64137812118177e-20 0.266564059281098 1 1 1.75943389186347e-15 4 PRNP
NDUFB8 7.30869820740703e-20 -0.295844517914165 0.997 0.997 1.93622032910627e-15 4 NDUFB8
SLC23A2.1 8.14280180702381e-20 0.331134156199197 0.929 0.838 2.15719105471675e-15 4 SLC23A2
CDH8.3 1.03870488585419e-19 0.338719256263915 0.939 0.858 2.75173698360493e-15 4 CDH8
UBB.4 1.05429654501831e-19 -0.532741264479138 1 1 2.79304240706252e-15 4 UBB
ABCA2 1.12962696898856e-19 0.301274261899411 0.929 0.806 2.99260776624449e-15 4 ABCA2
ANK2.1 1.3323411433782e-19 0.321226139049954 0.896 0.754 3.52963815703753e-15 4 ANK2
NBDY.1 1.36172156311692e-19 -0.367665952902935 0.768 0.906 3.60747276500936e-15 4 NBDY
CD164.2 1.67538153859201e-19 0.299913171451097 0.993 0.978 4.43842077203795e-15 4 CD164
FAM200B.1 1.7058666281407e-19 -0.36158994861943 0.667 0.856 4.51918187127034e-15 4 FAM200B
GTF2A2.1 2.17694615370651e-19 -0.372274638762973 0.886 0.951 5.76716575039927e-15 4 GTF2A2
SMIM26.1 2.63488073183765e-19 -0.360295750039014 0.899 0.956 6.9803260347843e-15 4 SMIM26
HNRNPA1.3 3.03324449026767e-19 -0.28428403582084 1 0.998 8.03567130361712e-15 4 HNRNPA1
NRXN3.1 3.19200953765861e-19 0.359321407459611 0.929 0.849 8.45627166716518e-15 4 NRXN3
KTN1.1 3.48477579136924e-19 0.286593672957252 1 0.988 9.2318680264954e-15 4 KTN1
GLT8D1.3 3.5289683568548e-19 0.330292258849838 0.97 0.94 9.34894297097974e-15 4 GLT8D1
NELL2.1 3.66699198239583e-19 0.343005622763918 0.916 0.834 9.71459515976303e-15 4 NELL2
DLG2.1 3.69901763479948e-19 0.365306647997742 0.916 0.814 9.79943751811078e-15 4 DLG2
RBIS.1 3.84373500257312e-19 -0.353367376815773 0.798 0.898 1.01828227688167e-14 4 RBIS
SNU13.1 4.53771231029209e-19 -0.327716687209739 0.973 0.99 1.20213074524258e-14 4 SNU13
NEK10 6.40570408148036e-19 -0.32172136784499 0.714 0.883 1.69699912526578e-14 4 NEK10
PDZD2.2 7.22109402007956e-19 -0.298291427297961 0.983 0.991 1.91301222779948e-14 4 PDZD2
NAA38 7.92564765976613e-19 -0.281399177079629 0.993 0.996 2.09966257802524e-14 4 NAA38
TMEM178B.1 8.14655452870521e-19 0.306853956163652 0.798 0.617 2.15818522574458e-14 4 TMEM178B
ATP5PO.1 8.35536350909107e-19 -0.328452722517729 0.96 0.984 2.21350290082841e-14 4 ATP5PO
RACK1.2 8.42346767763268e-19 -0.266876655119141 0.997 1 2.23154505715845e-14 4 RACK1
RPN2.1 8.97551086262243e-19 0.315103528001991 0.97 0.941 2.37779233772593e-14 4 RPN2
SNHG6.3 9.2665954517956e-19 -0.376726122347473 0.939 0.966 2.45490646708969e-14 4 SNHG6
PLEKHA5.1 1.24753804308819e-18 0.334308516318241 0.983 0.931 3.30497778374923e-14 4 PLEKHA5
UTY.1 1.34496229328868e-18 0.315170384756572 0.633 0.42 3.56307410738038e-14 4 UTY
FAM107A.4 2.32824698121422e-18 -0.466183390511102 0.953 0.976 6.16799190263271e-14 4 FAM107A
RPS2.2 2.59580969325593e-18 -0.325322630577686 0.956 0.978 6.87681903937361e-14 4 RPS2
MKX.4 2.6841684345228e-18 -0.615816036283717 0.172 0.41 7.11089901673779e-14 4 MKX
TMEM9.2 2.84760553217773e-18 0.318670048955324 0.993 0.947 7.54387657584525e-14 4 TMEM9
CLSTN1.1 2.88004026939363e-18 0.265858689696635 1 0.994 7.6298026816776e-14 4 CLSTN1
KCNA5.2 2.94241567931418e-18 0.315490241743021 0.983 0.943 7.79504761763914e-14 4 KCNA5
RIMS2.1 3.79566830807946e-18 0.371503737934471 0.966 0.921 1.00554844817641e-13 4 RIMS2
UQCR10 3.87474367591414e-18 -0.303071848907941 0.98 0.995 1.02649709462317e-13 4 UQCR10
TMED10.1 3.96013232771704e-18 0.297029218050291 0.993 0.981 1.0491182562588e-13 4 TMED10
SELENOW 4.02254244268687e-18 -0.308651548436428 0.98 0.995 1.0656519439166e-13 4 SELENOW
SNRPG.1 4.11578618749477e-18 -0.326593424790692 0.714 0.872 1.09035407679112e-13 4 SNRPG
SMDT1.2 5.11384541043175e-18 -0.334604074975469 0.98 0.984 1.35475992613158e-13 4 SMDT1
HHATL.1 6.05694816950275e-18 0.305057367912144 0.721 0.519 1.60460670906467e-13 4 HHATL
SOAT1.1 6.07913752060789e-18 0.328221253827507 0.899 0.816 1.61048511195944e-13 4 SOAT1
SNX6.3 8.01366259483384e-18 -0.361885801852881 0.892 0.962 2.12297949462338e-13 4 SNX6
RPL13AP25.3 8.45630358126308e-18 -0.421944386989608 0.97 0.982 2.24024394474822e-13 4 RPL13AP25
DDIT3.2 8.51070888908922e-18 -0.397783055206804 0.532 0.748 2.25465699889752e-13 4 DDIT3
NDUFAF3.1 9.57154758862671e-18 -0.3276272705048 0.916 0.962 2.53569438717899e-13 4 NDUFAF3
SPTBN1.1 9.57355399409734e-18 0.305415527315376 0.983 0.967 2.53622592411627e-13 4 SPTBN1
RTL8C.2 9.74551958356952e-18 -0.367891124994637 0.859 0.961 2.58178304807924e-13 4 RTL8C
CACNA2D1.1 9.94195155042462e-18 0.323396643676539 0.973 0.959 2.63382180473849e-13 4 CACNA2D1
SAPCD1-AS1.1 1.13428251348264e-17 0.273567049230163 0.774 0.589 3.00494123471822e-13 4 SAPCD1-AS1
H3-3B.3 1.22257359038296e-17 -0.315914206657562 1 0.999 3.23884195564255e-13 4 H3-3B
RPS29.3 1.26387240661287e-17 -0.313912429374595 1 1 3.34825077959882e-13 4 RPS29
UXT.1 1.42321261342797e-17 -0.353772584087453 0.865 0.94 3.77037485549338e-13 4 UXT
MRPL20.1 1.4654440323214e-17 -0.308063922081619 0.933 0.959 3.88225433042586e-13 4 MRPL20
APLP1.1 1.53374590846211e-17 0.27546837487396 0.983 0.984 4.06319966069783e-13 4 APLP1
GIHCG.1 1.74280805636673e-17 -0.330608456521856 0.492 0.701 4.61704710292675e-13 4 GIHCG
A2M.1 1.85313238360563e-17 0.32103361707645 0.99 0.935 4.90931831064802e-13 4 A2M
ZFAS1.3 1.94839661306898e-17 -0.498834218556744 0.949 0.954 5.16169230734234e-13 4 ZFAS1
PDIA6.1 2.02312290561759e-17 0.29052173072239 0.997 0.955 5.35965720156212e-13 4 PDIA6
GLCE.2 2.24125417169772e-17 0.305605022385957 0.855 0.695 5.93753055166161e-13 4 GLCE
SMIM10L2A.4 2.45849763174339e-17 -0.451279959263868 0.461 0.673 6.51305192601458e-13 4 SMIM10L2A
MAP3K4.2 2.66608201662121e-17 0.298795682174879 0.912 0.762 7.0629844784329e-13 4 MAP3K4
UNC13C.1 2.7316618576163e-17 0.326939802490742 0.835 0.681 7.2367185931971e-13 4 UNC13C
ERH.1 2.81813215679747e-17 -0.333156276579259 0.825 0.932 7.46579570978785e-13 4 ERH
GPX4.1 2.9456653098449e-17 -0.265838952291609 0.997 0.999 7.80365653884111e-13 4 GPX4
PIGT.1 3.14769040566506e-17 0.282748788353762 0.926 0.853 8.33886142268788e-13 4 PIGT
ATP5MJ.2 3.22613748158711e-17 -0.292867237903407 0.99 0.995 8.54668341622058e-13 4 ATP5MJ
NEDD8.1 3.36315221353809e-17 -0.303677834160792 0.936 0.974 8.9096628441051e-13 4 NEDD8
SLC25A6.1 4.07322600987474e-17 -0.266933115227478 1 0.998 1.07907903453602e-12 4 SLC25A6
GOLGA8A 6.23220626617979e-17 0.265826131602451 0.609 0.402 1.65103608403635e-12 4 GOLGA8A
YWHAE.1 6.36196934664372e-17 -0.267253200860946 1 0.998 1.68541291931286e-12 4 YWHAE
YWHAZ.1 7.44669897981162e-17 -0.327188643987475 0.875 0.955 1.97277949373169e-12 4 YWHAZ
UNC13D.2 1.16482211557819e-16 0.290498468012405 0.758 0.555 3.08584674858973e-12 4 UNC13D
ASPH.1 1.40169894436669e-16 0.325269378233583 0.966 0.883 3.71338084341623e-12 4 ASPH
PITX1.2 1.42529172721782e-16 -0.331212549057812 1 1 3.77588284374545e-12 4 PITX1
FAM193B.1 2.04703055952317e-16 0.331441766323956 0.724 0.56 5.42299335828877e-12 4 FAM193B
GRINA.1 2.09327671676722e-16 0.300789687576382 0.983 0.97 5.54550867805972e-12 4 GRINA
FAM162A.1 2.30575459707495e-16 -0.327273458601402 0.768 0.899 6.10840507857095e-12 4 FAM162A
RPS27AP16.3 2.35589855398943e-16 -0.337304941178053 0.902 0.936 6.24124644922879e-12 4 RPS27AP16
TSPAN1.3 2.37960421047173e-16 0.324849955354944 0.953 0.899 6.30404747438171e-12 4 TSPAN1
EIF2S3.2 2.55682901056274e-16 -0.324946577047984 0.525 0.746 6.77355141478281e-12 4 EIF2S3
KIAA1191.1 2.99896020632307e-16 -0.315632559161548 0.758 0.889 7.94484537859109e-12 4 KIAA1191
FTX.2 3.18162790315312e-16 0.304357136570049 0.98 0.946 8.42876864103325e-12 4 FTX
NLRP1.3 3.26654240871862e-16 -0.350987586456152 0.997 1 8.65372414917736e-12 4 NLRP1
EIF3H 3.44431908401024e-16 -0.259002413705869 0.98 0.994 9.12469011735994e-12 4 EIF3H
SLC8A1.1 3.63004219030738e-16 0.338313390105564 0.822 0.717 9.61670777056231e-12 4 SLC8A1
CALM3.2 3.64780411935145e-16 -0.32502477334747 0.949 0.98 9.66376267298585e-12 4 CALM3
FIS1 3.64833415839939e-16 -0.290189874451095 0.956 0.982 9.66516685243166e-12 4 FIS1
H1-2.4 3.78622649984502e-16 -0.618560394494933 0.761 0.832 1.00304712433894e-11 4 H1-2
B4GAT1.1 3.79216082837445e-16 0.285964736113815 0.966 0.913 1.00461924665296e-11 4 B4GAT1
VKORC1.2 3.99729242728397e-16 0.299865707200769 0.976 0.951 1.05896270983607e-11 4 VKORC1
PCBD1 4.67175509189067e-16 -0.307592303830805 0.64 0.823 1.23764135894367e-11 4 PCBD1
GRN.1 4.73435129356421e-16 0.299533375130038 0.966 0.928 1.25422434469103e-11 4 GRN
CA10 4.88766766553821e-16 0.284733553144429 0.815 0.682 1.29484091795438e-11 4 CA10
PDE8B.1 4.99694930657121e-16 0.330317265292634 0.761 0.583 1.32379181029685e-11 4 PDE8B
CNTNAP2.1 5.06971007848057e-16 0.355003907277937 0.828 0.713 1.34306759399107e-11 4 CNTNAP2
CD99.1 5.57523102766314e-16 0.293677314259591 0.912 0.748 1.47699020384852e-11 4 CD99
MRPS21 5.71400865562623e-16 -0.301246175403569 0.936 0.974 1.5137551730485e-11 4 MRPS21
KCNC2.1 5.99910271735012e-16 0.310319797717154 0.737 0.573 1.58928229188039e-11 4 KCNC2
MAN2A2.1 6.17589496102261e-16 0.277553507048156 0.835 0.678 1.63611809307411e-11 4 MAN2A2
TOMM5 6.97885377700107e-16 -0.322033454626387 0.727 0.887 1.84883794260312e-11 4 TOMM5
RABAC1.1 7.10066546105422e-16 0.253999646074869 1 0.99 1.88110829394248e-11 4 RABAC1
ACTA2.1 7.1637970433275e-16 0.354308699104814 0.855 0.757 1.89783311271832e-11 4 ACTA2
TPI1.2 7.28004624860493e-16 -0.289131398202875 0.97 0.988 1.92862985218042e-11 4 TPI1
P4HB.1 7.40542285908272e-16 0.258013060182171 0.993 0.989 1.96184462382819e-11 4 P4HB
FTL.2 7.44520472776505e-16 -0.275167414097109 1 1 1.97238363647952e-11 4 FTL
ROR2.1 7.55082037173284e-16 0.306763534802921 0.761 0.584 2.00036333287946e-11 4 ROR2
MYT1L 7.7579826202771e-16 0.323437022666012 0.741 0.58 2.05524475576381e-11 4 MYT1L
RPL30.3 8.39982002017342e-16 -0.308531691458469 1 1 2.22528031974434e-11 4 RPL30
EPB41L4A-AS1.3 8.7679642588847e-16 -0.318142121285056 0.653 0.804 2.32280909146373e-11 4 EPB41L4A-AS1
FUNDC1.4 9.15483811726019e-16 -0.443685079265073 0.478 0.67 2.42529971402457e-11 4 FUNDC1
TSTD1.1 9.33997632678765e-16 -0.319496072907745 0.949 0.97 2.47434652849258e-11 4 TSTD1
MAGI1 9.48531162308406e-16 0.372969704148137 0.848 0.754 2.51284875518743e-11 4 MAGI1
BMP5.1 1.00295767905898e-15 0.299936412053702 0.872 0.695 2.65703548336306e-11 4 BMP5
PLAC9.2 1.14324256851743e-15 0.264635653538062 0.838 0.659 3.02867821251637e-11 4 PLAC9
CACNA1C 1.16878315180617e-15 0.298913982533197 0.663 0.48 3.09634032576491e-11 4 CACNA1C
DYNLRB1.1 1.27103274425157e-15 -0.284132249368912 0.987 0.993 3.36721994607125e-11 4 DYNLRB1
LRPAP1.1 1.47670205224626e-15 0.250919922237277 0.997 0.999 3.9120790768108e-11 4 LRPAP1
MAPK10.1 1.55323790233024e-15 0.367675986812589 0.848 0.77 4.11483785085329e-11 4 MAPK10
COPS9 1.92844683986499e-15 -0.286020730314533 0.976 0.99 5.10884136817032e-11 4 COPS9
ASAP2 2.05350074908333e-15 0.294894178486306 0.646 0.461 5.44013418447157e-11 4 ASAP2
POLR2F 2.22182578669934e-15 -0.310595252894414 0.761 0.88 5.88606087412389e-11 4 POLR2F
HSBP1 2.36099269981686e-15 -0.275634570315818 0.973 0.99 6.25474186035482e-11 4 HSBP1
NPNT.1 2.54383448253059e-15 0.306109428410022 0.976 0.939 6.73912631112004e-11 4 NPNT
NDUFA2 2.9008989790869e-15 -0.284862345314254 0.916 0.976 7.68506157539703e-11 4 NDUFA2
PPT1.1 2.93062326837477e-15 0.306910874586015 0.949 0.895 7.76380716257845e-11 4 PPT1
SPOCK2.1 3.01611114571621e-15 0.311350107008346 0.926 0.882 7.99028164723139e-11 4 SPOCK2
KALRN.1 3.26587123018895e-15 0.293562838092678 0.815 0.672 8.65194606301657e-11 4 KALRN
NCAM1.1 3.27151906035162e-15 0.285145416115173 0.987 0.986 8.66690829468352e-11 4 NCAM1
NDUFA7 3.31194351269388e-15 -0.286020560222427 0.946 0.977 8.77400075382862e-11 4 NDUFA7
SLC10A4.2 3.57621531602992e-15 0.287325949136022 0.963 0.906 9.47410961522645e-11 4 SLC10A4
CDH12.1 3.96981602505536e-15 0.344310915161223 0.966 0.941 1.05168366135767e-10 4 CDH12
TMED9.1 4.0311591827811e-15 0.300375763316007 0.939 0.866 1.06793469070237e-10 4 TMED9
NDUFB7 4.82699298585487e-15 -0.264042087706505 0.966 0.987 1.27876698181267e-10 4 NDUFB7
PIN4.1 5.31788554026782e-15 -0.319821201881352 0.677 0.815 1.40881423732775e-10 4 PIN4
SFPQ.1 6.40502059728834e-15 0.267309821210071 0.97 0.902 1.69681805663363e-10 4 SFPQ
ATP5MC3.1 6.40795074938495e-15 -0.270010054801892 0.973 0.991 1.69759431252706e-10 4 ATP5MC3
COX7A2L.1 6.79184578806232e-15 -0.280546287707685 0.96 0.976 1.79929578617347e-10 4 COX7A2L
RPL13P12.3 7.77647267565585e-15 -0.28694944364272 0.99 0.996 2.06014314123475e-10 4 RPL13P12
NBEA 8.72101476919985e-15 0.308726251852123 0.912 0.86 2.31037123265642e-10 4 NBEA
NFE2L1.1 8.72192459451591e-15 0.261845884058286 0.983 0.968 2.31061226357916e-10 4 NFE2L1
SNRNP27 1.05836488561649e-14 -0.278652629034094 0.663 0.829 2.8038202549752e-10 4 SNRNP27
PGAP1.1 1.09112004891254e-14 0.313684790078789 0.912 0.844 2.8905952335791e-10 4 PGAP1
ARG2.3 1.13561555549547e-14 -0.369796266651772 0.347 0.548 3.00847272961859e-10 4 ARG2
ATP2A2.1 1.14427539630574e-14 0.264812118551836 0.997 0.987 3.03141437989316e-10 4 ATP2A2
KCNJ5.1 1.23958985430125e-14 0.251461312295467 0.65 0.473 3.28392144201486e-10 4 KCNJ5
NDUFA11 1.5466206290806e-14 -0.250456030712899 0.997 0.995 4.09730737056032e-10 4 NDUFA11
JMJD1C 1.59702246996352e-14 0.315969322948156 0.882 0.776 4.23083192742736e-10 4 JMJD1C
RPS5.3 1.61029601298688e-14 -0.386590659343208 1 0.997 4.26599619760484e-10 4 RPS5
RSL24D1.1 1.62373791846585e-14 -0.306387569782961 0.697 0.822 4.30160649359972e-10 4 RSL24D1
HEXA.1 1.71381848372374e-14 0.292221583645068 0.96 0.937 4.54024792708094e-10 4 HEXA
SNRPF 1.77433539376794e-14 -0.292277032012322 0.811 0.928 4.70056932517004e-10 4 SNRPF
UNC5D.1 2.03818354023626e-14 0.31059062461481 0.98 0.959 5.39955583479391e-10 4 UNC5D
BEX5.1 2.08295558167623e-14 -0.327768763144697 0.758 0.897 5.51816592697667e-10 4 BEX5
SLC9A9.1 3.07987987581761e-14 0.317831967766238 0.835 0.692 8.15921776701601e-10 4 SLC9A9
PTTG1IP 3.18451975364207e-14 0.28569993436167 0.939 0.88 8.43642973134857e-10 4 PTTG1IP
MEA1 3.23561720647017e-14 -0.285111344466606 0.626 0.799 8.57179710338078e-10 4 MEA1
FTH1P10.1 3.72504885373833e-14 -0.271321367768209 0.781 0.905 9.86839942332359e-10 4 FTH1P10
NDUFAB1.1 3.84759400826508e-14 -0.305533300547833 0.896 0.96 1.01930460466959e-09 4 NDUFAB1
CYCS 4.08547708890806e-14 -0.289090962030935 0.758 0.876 1.08232459039352e-09 4 CYCS
WFS1.1 4.12938328283841e-14 0.255849193740659 0.848 0.733 1.09395621928955e-09 4 WFS1
GPC6 4.31033881625309e-14 0.273623995342838 0.744 0.567 1.14189495920177e-09 4 GPC6
MRPL51.1 4.67511329796902e-14 -0.286392494022271 0.842 0.918 1.23853101489795e-09 4 MRPL51
DIO2.4 4.91251469875356e-14 -0.554924782384445 0.549 0.701 1.30142339399379e-09 4 DIO2
BEX4.2 5.1394548955676e-14 -0.319289980856514 0.896 0.952 1.36154439093377e-09 4 BEX4
CEP164P1.2 5.31036166337734e-14 -0.280780823815824 0.589 0.784 1.40682101186192e-09 4 CEP164P1
ZCRB1 5.69075652346584e-14 -0.315571840187059 0.721 0.842 1.50759521819657e-09 4 ZCRB1
NDUFA5.1 6.34586619771418e-14 -0.290676649312715 0.879 0.94 1.68114687309844e-09 4 NDUFA5
DAPK1.1 6.53411694591277e-14 0.265761179440733 0.714 0.557 1.73101826131121e-09 4 DAPK1
NPTN.1 7.4854054852625e-14 0.283504333490245 0.99 0.968 1.98303362115574e-09 4 NPTN
MFGE8.1 7.7183103349592e-14 0.262189133750766 0.741 0.588 2.04473477393739e-09 4 MFGE8
NCKAP5.1 7.90638696859911e-14 0.277949295401459 0.576 0.402 2.09456003572128e-09 4 NCKAP5
NLGN4Y.1 8.14783044963523e-14 0.265758315141836 0.677 0.504 2.15852324271737e-09 4 NLGN4Y
POLR2J 8.39654684198125e-14 -0.280537221556084 0.774 0.894 2.22441318937767e-09 4 POLR2J
POLR2K 9.64355560384337e-14 -0.285988775455986 0.747 0.868 2.55477075057018e-09 4 POLR2K
FMN2.1 1.05728171313985e-13 0.284265017729279 0.933 0.857 2.8009507144501e-09 4 FMN2
EFNB3.1 1.1793843834423e-13 0.296174302428941 0.795 0.681 3.12442510861535e-09 4 EFNB3
STARD3.1 1.18667572412808e-13 0.290111280143041 0.875 0.751 3.14374132836012e-09 4 STARD3
HIGD2A 1.43644114672907e-13 -0.279694199300778 0.892 0.942 3.80541988591464e-09 4 HIGD2A
NDUFB3 1.45731904932853e-13 -0.293360969253923 0.785 0.874 3.86072962548115e-09 4 NDUFB3
KIAA0319L 1.65738082925373e-13 0.270249241700461 0.889 0.816 4.39073329285898e-09 4 KIAA0319L
BLOC1S1 2.01244454613261e-13 -0.273726671970933 0.939 0.966 5.33136809161451e-09 4 BLOC1S1
C1orf115.1 2.40520003607549e-13 -0.375215958428439 0.727 0.834 6.37185593557119e-09 4 C1orf115
RNF7.1 2.4752642685313e-13 -0.290053797135741 0.707 0.837 6.55747010019312e-09 4 RNF7
NFASC 2.65963707597377e-13 0.267335794701502 0.899 0.781 7.0459105416697e-09 4 NFASC
BRINP3.4 3.31266615440246e-13 -0.464849122636985 0.118 0.302 8.77591517624299e-09 4 BRINP3
GNS.1 3.6942356433789e-13 0.272232310761231 0.906 0.835 9.78676906643939e-09 4 GNS
ANAPC11.1 4.06146786178933e-13 -0.296135016040126 0.899 0.954 1.07596406594523e-08 4 ANAPC11
TRIR 4.0646296665155e-13 -0.253487698821671 0.771 0.896 1.07680169125329e-08 4 TRIR
CFAP36 4.08017600991537e-13 -0.278753750922166 0.717 0.843 1.08092022854678e-08 4 CFAP36
SVOP 4.33377876618501e-13 0.250238059095369 0.929 0.871 1.14810467073773e-08 4 SVOP
PCDHA1 4.80181796560256e-13 0.281894527488585 0.886 0.818 1.27209761544743e-08 4 PCDHA1
NNAT.3 4.9205770409831e-13 -0.380253020254753 0.993 0.997 1.30355926969724e-08 4 NNAT
NRXN1.1 4.94604784955815e-13 0.331387630416688 0.919 0.884 1.31030699630495e-08 4 NRXN1
CAMK2N1.1 5.03601767710042e-13 -0.250558379083921 0.987 0.993 1.33414180301744e-08 4 CAMK2N1
CETN2.1 6.05078260217912e-13 -0.291693544566465 0.865 0.934 1.60297332696929e-08 4 CETN2
ATP6V1E1.1 6.33099598224834e-13 -0.286189738359051 0.896 0.963 1.67720745561723e-08 4 ATP6V1E1
PSMD10.1 6.57636026884025e-13 -0.307899113802589 0.646 0.801 1.74220936242116e-08 4 PSMD10
ATP1B1.1 6.90738096865317e-13 0.271821120473511 0.987 0.944 1.8299033662156e-08 4 ATP1B1
SYNGR2.1 6.921451751581e-13 0.258277131199879 0.865 0.733 1.83363099802884e-08 4 SYNGR2
FBXL7.1 7.21601500541276e-13 0.307389811400406 0.636 0.489 1.91166669523395e-08 4 FBXL7
TMEM248 8.44457194285095e-13 0.259964362120211 0.96 0.9 2.23713599910007e-08 4 TMEM248
PDCD5.1 8.58050402668996e-13 -0.293024037857096 0.734 0.873 2.27314712675071e-08 4 PDCD5
USP9Y.2 9.59656051238376e-13 0.271072793640433 0.754 0.581 2.5423208109407e-08 4 USP9Y
C4orf3.1 9.85339280906288e-13 -0.27640211799279 0.855 0.944 2.61036082297694e-08 4 C4orf3
MIEN1 9.88801473489112e-13 -0.276372786948866 0.677 0.831 2.61953286356735e-08 4 MIEN1
CHCHD7.1 1.02288020031618e-12 -0.284745202916169 0.505 0.692 2.70981422667763e-08 4 CHCHD7
TIMM8B.1 1.02364276896124e-12 -0.303737992413586 0.774 0.911 2.71183442353211e-08 4 TIMM8B
RPL13AP5.3 1.18700399241609e-12 -0.296590950605586 0.744 0.835 3.14461097670872e-08 4 RPL13AP5
FAM234A.1 1.50972428152379e-12 0.261856972234339 0.872 0.782 3.99956156661284e-08 4 FAM234A
CADPS.1 1.62502382373698e-12 0.270029584717083 0.855 0.761 4.30501311384402e-08 4 CADPS
GOLM1.1 1.69687013588389e-12 0.257417305103226 0.933 0.831 4.4953483639836e-08 4 GOLM1
HCFC1R1 1.78325388843028e-12 -0.277253918084637 0.758 0.869 4.72419620122949e-08 4 HCFC1R1
SRSF3 1.92207545973851e-12 -0.279224595710924 0.835 0.916 5.09196230793925e-08 4 SRSF3
FUNDC2.1 2.0790973294683e-12 -0.277806627930651 0.724 0.83 5.50794464522742e-08 4 FUNDC2
TMEM245 2.12244701770225e-12 0.269837270940239 0.966 0.947 5.6227866392968e-08 4 TMEM245
IQCJ-SCHIP1.1 2.29962289332079e-12 0.302731476410018 0.781 0.642 6.09216096898543e-08 4 IQCJ-SCHIP1
ISCU.1 2.30306434123872e-12 -0.289216586566248 0.828 0.88 6.10127805280962e-08 4 ISCU
SELENOH.2 2.41784707576891e-12 -0.259761464103942 0.912 0.946 6.40536047312699e-08 4 SELENOH
RPLP0.3 2.56426613023785e-12 -0.279105100125477 1 0.999 6.79325383222611e-08 4 RPLP0
SCD.2 2.56999018706808e-12 0.266983933103578 0.939 0.798 6.80841800358075e-08 4 SCD
COX14.1 2.72784658451926e-12 -0.276169777129114 0.916 0.964 7.22661117170841e-08 4 COX14
DPYD.1 2.83747903008124e-12 0.286112466473195 0.838 0.742 7.51704944649122e-08 4 DPYD
ATP6V1F 2.87084335062755e-12 -0.263542515517049 0.879 0.938 7.60543820448249e-08 4 ATP6V1F
RNF187.4 2.90841531504951e-12 -0.344072142128402 0.909 0.942 7.70497385262917e-08 4 RNF187
